current[l][t]
139.398	163.909	139.398	-53.0325	-53.0325	302.524	302.524	299.794	305.254	102.309	438.095	0	2.84328e-013	-167.253	-167.253	163.909	666.958	-527.56	-220.285	-220.285	-3.37898	105.688	438.095	-3187.5	291.683	-1636.87	564.061	-98.8678	-912.471	-296.538	0	6.4072e-013	564.061	-2790.69	432.07	-120.377	-2163.3	-266.121	-1362.51	
137.633	165.673	137.633	-53.0325	-53.0325	302.524	302.524	268.913	336.135	135.66	373.861	0	2.82205e-013	-162.59	-162.59	165.673	645.078	-507.445	-215.623	-215.623	30.5904	105.07	373.861	-3065.07	227.056	-1565.87	545.101	-93.6153	-874.552	-166.487	0	6.22858e-013	545.101	-2682.56	420.024	-120.377	-2034.34	-256.205	-1305.35	
139.918	163.389	139.918	-53.0325	-53.0325	302.524	302.524	373.534	231.514	28.4189	585.724	-1.13687e-013	2.8464e-013	-167.939	-167.939	163.389	673.408	-533.49	-220.971	-220.971	-98.866	127.285	585.724	-3361.96	440.008	-1764.63	568.003	-100.371	-921.703	-568.823	-1.13687e-013	6.43348e-013	568.003	-2961.9	433.842	2.03924e-013	-2416.98	-268.31	-1525.89	
136.389	166.918	136.389	-53.0325	-53.0325	302.524	302.524	311.771	293.277	95.1227	457.258	0	2.80394e-013	-158.613	-158.613	166.918	629.648	-493.259	-211.645	-211.645	-30.9272	126.05	457.258	-3117.1	310.754	-1622.62	530.083	-89.8663	-845.864	-308.719	0	6.07622e-013	530.083	-2745.63	409.75	1.36315e-013	-2159.07	-248.479	-1411.57	
40.4318	-40.4318	40.4318	-17.4925	-17.4925	1171.98	974.035	1131.7	1014.31	274.659	857.046	-1.13687e-013	2.95257e-013	-191.253	-191.253	-40.4318	501.354	-460.922	-208.745	-208.745	-51.2899	325.949	857.046	-3029.88	540.261	-1701.19	431.783	-91.772	-936.992	-342.954	-1.13687e-013	7.32661e-013	431.783	-2789.35	494.07	2.12314e-013	-2408.51	-283.025	-1602.52	
36.6158	-36.6158	36.6158	324.572	324.572	1192.19	974.035	1188.75	977.476	256.104	932.647	0	3.05283e-013	-213.272	-213.272	-36.6158	454.035	-417.42	111.3	111.3	-175.191	431.295	932.647	-2929.05	648.46	-1737.07	388.827	-39.8202	-909.678	-267.353	0	8.17012e-013	388.827	-2753.49	550.952	2.12791e-013	-2524.72	-324.051	-1660.27	
40.855	-40.855	40.855	610.112	610.112	1309.85	1283.79	1356.81	1236.83	378.64	978.174	357.5	330	-258.769	-258.769	-40.855	506.602	-465.747	351.342	351.342	-137.109	515.749	978.174	-2783.31	589.487	-1661.89	439.616	-71.4465	-1004.16	-145.826	357.5	330	439.616	-2602.46	338.487	8.61023e-014	-2394.57	-330.216	-1365.91	
43.9563	-43.9563	43.9563	693.53	693.53	1644	1308	1441.02	1510.98	494.064	946.951	683.414	660	-306.769	-306.769	-43.9563	545.059	-501.102	386.761	386.761	78.5805	415.484	946.951	-2906.18	416.516	-1661.19	474.04	-31.1209	-1141.36	-253.049	683.414	660	474.04	-2738.9	132.487	-396	-2276.85	-425.424	-1377.36	
46.5738	-46.5738	46.5738	646.8	646.8	1644	1563.77	1503.15	1704.61	563.754	939.399	715	660	-330.769	-330.769	-46.5738	577.516	-530.942	316.031	316.031	256.501	307.253	939.399	-3004.63	373.76	-1643.38	503.156	-69.8556	-1176.2	-260.601	715	660	503.156	-2832.24	194.487	-792	-2226.57	-400.625	-1401.4	
35.2152	-35.2152	35.2152	1056.74	1056.74	1644	1644	1563.73	1724.27	540.918	1022.81	715	660	-323.569	-323.569	-35.2152	436.669	-401.453	733.174	733.174	267.924	272.995	1022.81	-2171.81	594.917	-1217.4	381.635	-14.5555	-965.533	-104.586	715	660	381.635	-2113.75	175.887	-678.99	-1864.31	-371.658	-994.329	
19.9909	-19.9909	19.9909	1728.52	1728.52	1645.7	1751.59	1664.51	1732.78	543.043	1121.47	715	660	-330.769	-330.769	-19.9909	247.887	-227.896	1397.75	1397.75	131.026	412.017	1121.47	-1268.12	739.088	-863.848	216.227	56.8641	-686.362	68.168	715	660	216.227	-1382.66	194.487	-787.435	-1537.04	-331.409	-689.31	
11.927	-11.927	11.927	1953.6	1953.6	1838.49	1645.7	1762.42	1721.78	548.191	1214.23	715	660	-318.769	-318.769	-11.927	147.895	-135.967	1634.83	1634.83	-54.0108	602.202	1214.23	-672	780.677	-656.629	130.012	60.8153	-498.106	86.5256	715	660	130.012	-860.757	163.487	-784.8	-1316.23	-260.058	-405.703	
25.0505	-25.0505	25.0505	1108.23	1108.23	1644	1644	1586.85	1701.15	516.027	1070.82	715	660	-282.769	-282.769	-25.0505	310.626	-285.576	825.464	825.464	242.321	273.706	1070.82	-1548.29	675.334	-904.487	271.438	-2.75437	-720.695	-129.181	715	660	271.438	-1559.62	70.4871	-388.8	-1542.78	-285.524	-749.279	
44.4525	-44.4525	44.4525	368.895	368.895	1308	1308	1317.93	1298.07	397.414	920.513	357.5	330	-258.769	-258.769	-44.4525	551.21	-506.758	110.125	110.125	15.1392	382.275	920.513	-3007.65	491.663	-1697.54	478.573	-85.3742	-1073.79	-279.487	357.5	330	478.573	-2787.84	338.487	-254.761	-2371.29	-344.143	-1449.48	
41.0178	-41.0178	41.0178	658.067	658.067	1309.85	1308	1325.42	1292.44	403.459	921.958	489.23	548.223	-277.969	-277.969	-41.0178	508.621	-467.603	380.098	380.098	-24.1673	427.626	921.958	-2844.03	467.36	-1656.69	440.777	-65.5767	-1022.81	-278.042	489.23	548.223	440.777	-2681.22	169.864	-254.761	-2305.8	-343.546	-1435.76	
43.3294	-43.3294	43.3294	648.806	648.806	1644	1374.6	1455.29	1563.3	516.55	938.744	715	660	-306.769	-306.769	-43.3294	537.285	-493.956	342.037	342.037	121.284	395.265	938.744	-2908.37	385.926	-1650.81	466.76	-65.0845	-1092.35	-261.256	715	660	466.76	-2748.38	132.487	-436.339	-2243.72	-371.854	-1423.24	
47.5511	-47.5511	47.5511	646.8	646.8	1644	1644	1539.38	1748.62	596.394	942.99	715	660	-330.769	-330.769	-47.5511	589.634	-542.083	316.031	316.031	221.755	374.639	942.99	-2958.02	313.927	-1635.44	515.02	-73.8526	-1196.19	-257.01	715	660	515.02	-2773.77	194.487	-700.27	-2176.61	-404.622	-1309.87	
35.5686	-35.5686	35.5686	1042.07	1042.07	1644	1603.44	1508.66	1738.78	548.435	960.223	715	660	-335.569	-335.569	-35.5686	441.05	-405.482	706.501	706.501	365.131	183.304	960.223	-2188.62	482.89	-1184.9	385.524	-25.906	-968.453	-239.777	715	660	385.524	-2138.67	206.887	-792	-1749.58	-361.475	-1011.07	
