
 OutputPower - Pipe
0	0	0	0	0	0	0	0	0	-789.88	-1159.38	-1200	-1121.29	0	0	0	0	-922.445	-1200	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	-237.496	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	-239.155	-570.72	-764.864	-862.504	-709.006	-1200	-119.889	-0.622293	-139.766	-626.035	-738.121	-544.66	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	-35.86	-57.86	-1192.62	-1200	-1200	-1200	-1200	-607.54	-748.251	-303.878	-822.314	-1200	-1186.12	-1200	0	0	-217.96	0	
output power
1200	1200	1200	1200	1200	1200	1200	1200	1200	410.12	40.624	0	78.7062	1200	1200	1200	1200	277.555	0	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	962.504	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	960.845	629.28	435.136	337.496	490.994	0	1080.11	1199.38	1060.23	573.965	461.879	655.34	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1164.14	1142.14	7.37513	0	0	0	0	592.46	451.749	896.122	377.686	0	13.8815	0	1200	1200	982.04	1200	

output up reserve
0	0	0	0	0	0	0	0	110.533	0	40.624	0	31.23	516.494	0	62.5277	0	277.555	0	1090.17	0	0	488.796	0	
0	0	0	0	0	0	0	902.286	0	1184.26	0	0	1200	0	1015.01	0	0	925.493	0	0	798.952	0	0	432.278	
0	0	0	0	385.308	0	0	0	960.845	0	0	337.496	0	0	0	0	0	0	461.879	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1200	940.704	0	0	0	0	1024.41	0	764.864	0	0	620.312	0	0	
0	0	0	0	0	526.372	740.586	0	0	0	0	0	0	592.46	0	896.122	0	0	13.8815	0	0	0	0	0	

output down reserve
0	0	0	0	0	0	0	0	0	444.097	0	241.829	0	0	0	0	0	0	465.234	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	237.496	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	465.234	0	461.711	0	119.889	0.622293	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	35.86	57.86	401.767	0	0	0	0	415.858	260.742	303.878	384.153	451.143	0	408.812	0	0	183.298	0	
