
 OutputPower - Pipe
0	0	0	0	0	0	0	0	-119.28	0	0	0	0	-2.19726e-005	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	-1.13687e-013	0	0	0	0	0	0	-1.59041e-006	-4.33349e-005	0	0	0	0	
0	0	0	0	0	0	0	0	-1.13687e-013	0	0	0	-5.68434e-014	0	0	0	0	0	-5.68434e-014	0	0	0	0	0	
0	0	0	0	0	0	0	0	-5.72012	0	0	0	-1.26415e-005	0	-4.63867e-005	0	0	0	0	0	0	0	0	0	
0	0	0	-35.5	0	0	0	-50	-8.88178e-016	0	0	0	0	0	-5.68434e-014	0	0	0	0	0	0	0	-1.13687e-013	0	
output power
1200	1200	1200	1200	1200	1200	1200	1200	1080.72	410.12	40.624	0	78.7062	1200	1200	1200	1200	277.555	0	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	962.504	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	960.845	629.28	435.136	337.496	490.994	0	1080.11	1199.38	1060.23	573.965	461.879	655.34	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1194.28	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1164.5	1200	1200	1164.14	1092.14	7.37513	0	0	0	0	592.46	451.749	896.122	377.686	0	13.8815	0	1200	1200	982.04	1200	

output up reserve
0	0	0	0	0	0	0	0	0	0	40.624	0	78.7062	0	0	958.65	0	277.555	0	1090.17	798.952	0	0	0	
0	0	0	0	0	0	0	0	1071.38	0	0	962.504	0	0	0	0	646.722	351.528	0	0	0	0	0	0	
0	0	0	0	0	0	740.586	902.286	0	0	0	0	0	0	1015.01	0	0	573.965	26.7425	0	0	0	0	432.278	
0	0	0	0	385.308	0	0	0	0	1184.26	1200	315.696	1152.52	1108.95	0	0	0	0	1200	0	0	620.312	0	0	
0	0	0	0	0	526.372	0	0	0	0	0	0	0	0	0	0	377.686	0	13.8815	0	0	0	488.796	0	

output down reserve
0	0	0	0	0	0	0	0	119.28	444.097	465.234	0	461.711	2.19726e-005	0	0	0	451.143	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	237.496	0	0	0	0	0	0	1.59041e-006	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.889	0.622314	0	0	65.234	408.812	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.298	0	
