Result
Solution status	Optimal
Solution value	1.26738e+006
Solution time	125.534
EpGap	0.001
allFuelCost	1.26273e+006
state
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	
0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	
0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	
0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	

thermalPower
0	0	0	0	1302	1200	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1201.53	1239.47	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1200	997	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1173.33	901.665	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1302	1200	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1468	1200	0	0	300	0	0	0	450	0	0	0	
