current[l][t]
143.586	159.721	143.586	-53.0325	-53.0325	302.524	302.524	-313.06	-281.893	-207.821	135.37	0	0	-172.128	-172.128	159.721	718.888	-575.303	-225.16	-225.16	340.788	-548.609	135.37	-3461.62	715.396	-1522.2	609.259	-113.431	-997.473	135.37	0	0	609.259	-3024.49	444.663	-120.377	-2311.84	-285.558	-1476.7	
142.121	161.185	142.121	-53.0325	-53.0325	302.524	302.524	-331.566	-263.386	-191.94	100.983	0	0	-167.931	-167.931	161.185	700.729	-558.607	-220.964	-220.964	371.409	-563.349	100.983	-3359.14	643.168	-1458.41	593.532	-109.182	-965.738	100.983	0	0	593.532	-2933.54	433.822	-120.377	-2186.42	-277.113	-1428.13	
138.564	164.742	138.564	-154.798	48.7327	302.524	302.524	-436.613	-158.34	-125.873	-70.1308	0	0	-151.145	-151.145	164.742	656.627	-518.063	-305.942	-557.214	605.42	-731.293	-70.1308	-3232.92	340.201	-1298.21	553.881	-100.819	-881.955	-70.1308	0	0	553.881	-2830.18	390.457	0	-1789.28	-251.963	-1436.21	
133.294	170.012	133.294	-76.5469	-29.5181	302.524	338.024	-381.161	-142.792	-108.046	-32.5054	0	0	-142.752	-142.752	170.012	591.278	-457.983	-219.299	-277.359	513.436	-621.483	-32.5054	-2881.96	338.479	-1174.09	497.076	-83.2573	-773.166	-32.5054	0	0	497.076	-2527.63	368.775	0	-1639.02	-226.009	-1284.68	
68.0692	-68.0692	68.0692	-686.186	-149.169	517.894	302.524	-251.503	-114.999	-249.761	-1.74147	0	0	-172.128	-172.128	-68.0692	844.058	-775.989	-858.313	-1521.3	737.159	-986.92	-1.74147	-4702.48	713.048	-1958.16	731.676	-205.247	-1456.55	-1.74147	0	0	731.676	-4142.93	444.663	0	-2833.93	-377.374	-2178.18	
57.8135	-57.8135	57.8135	-223.848	313.168	1210.89	995.524	400.909	605.509	36.9347	363.975	0	231	-235.145	-235.145	-57.8135	716.887	-659.073	-458.993	-1121.98	698.969	-662.034	363.975	-4296.57	900.265	-1915.02	617.835	-144.072	-1308.22	363.975	0	231	617.835	-3913.88	376.457	0	-2908.61	-379.217	-2228.69	
53.2071	-53.2071	53.2071	-257.617	279.399	1644	1575.42	841.78	1213.5	289.011	552.769	0	410	-254.492	-254.492	-53.2071	659.768	-606.561	-512.11	-1175.09	805.851	-516.84	552.769	-3994.7	891.284	-1789.86	568.126	-119.818	-1235.32	552.769	0	410	568.126	-3681.07	247.438	0	-2752.2	-374.31	-2118.62	
64.0677	-64.0677	64.0677	-504.356	32.6611	1308	1308	585.196	938.664	171.291	413.905	0	377.705	-241.156	-241.156	-64.0677	794.44	-730.372	-745.512	-1408.5	852.904	-681.613	413.905	-4395.39	848.446	-1891.79	689.029	-166.859	-1437.19	413.905	0	377.705	689.029	-3947.52	245.282	0	-2845.7	-408.016	-2068.55	
48.3304	-48.3304	48.3304	-214.448	322.568	1980	1980	1655.91	2296.71	756.824	899.089	250.25	608.705	-286.35	-286.35	-48.3304	599.297	-550.967	-500.798	-1163.78	906.51	-149.687	899.089	-3130.09	823.993	-1403.2	521.989	-91.431	-1173.03	899.089	250.25	608.705	521.989	-2894.45	131.032	-277.2	-2242.28	-377.781	-1430.51	
44.6887	-44.6887	44.6887	18.2917	555.308	1980	1980	1649.9	2310.1	778.892	871.009	500.5	660	-316.52	-316.52	-44.6887	554.14	-509.451	-298.229	-961.212	891.142	-112.249	871.009	-2894.34	732.914	-1319.94	482.656	-67.2925	-1127.76	871.009	500.5	660	482.656	-2728.2	157.678	-517.287	-2080.73	-383.813	-1356.15	
39.4519	-39.4519	39.4519	497.692	1034.71	1980	1980	1755.85	2204.15	739.737	1016.12	715	660	-331.585	-331.585	-39.4519	489.204	-449.752	166.107	-496.877	586.415	153.321	1016.12	-2473.73	916.357	-1260.41	427.066	-42.1833	-1039.88	1016.12	715	660	427.066	-2378.25	196.594	-277.2	-2133.17	-373.768	-1144.32	
