Result
Solution status	Optimal
Solution value	1.52599e+006
Solution time	128.436
EpGap	0.001
allFuelCost	1.51955e+006
state
0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	
0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	
0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	
0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	
0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	

thermalPower
0	0	0	0	1462.14	1200	0	0	0	0	90.0613	0	0	0	0	0	
0	0	0	0	1483.66	1201.44	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1200	1216.7	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1082.5	1200	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1200	1352.2	0	0	200	0	0	0	0	0	0	0	
0	0	0	0	1500	1200	0	0	459.8	0	0	0	600	0	0	0	
0	0	840	0	1500	1265.45	0	500	584.447	0	0	0	600	0	0	0	
0	0	884.9	0	1500	1500	560	650	600	0	0	0	750	0	0	0	
0	0	1080	926.791	1500	1500	574.4	650	600	0	0	0	821.509	0	0	0	
0	840	840	706.385	1500	1500	551.414	650	600	0	0	371.201	900	0	0	0	
0	840	840	806.505	1500	1500	625.095	650	600	0	0	600	900	0	0	0	
0	832.708	840	840	1500	1500	747.292	650	600	0	0	720	900	0	0	0	
0	840	840	819.121	1500	1500	560	650	600	0	0	585.379	900	0	0	0	
0	1080	0	1027.97	1500	1498.31	574.759	650	600	0	90.0613	0	900	0	0	0	
0	850.1	0	840	1500	1500	560	650	600	0	0	0	750	0	0	0	
0	840	0	840	1500	1500	550	517.5	500	0	0	0	600	0	0	0	
0	840	0	917.2	1500	1500	560	650	600	0	0	0	750	0	0	0	
0	1163.2	0	1080	1500	1500	720	650	600	0	0	480	900	0	0	0	
0	1320	0	1124.95	1500	1500	700	650	600	0	0	566.653	900	0	0	0	
0	1080	0	1291.74	1200	1465.16	0	650	600	0	0	600	900	0	0	0	
0	0	0	929.4	1277.4	1500	0	650	600	0	0	0	750	0	0	0	
0	0	0	0	1500	1374.79	0	456.013	500	0	0	0	600	0	0	0	
0	0	0	0	1237.08	1500	0	0	303.925	0	0	0	450.392	0	0	0	
0	0	0	0	1200	1470.19	0	0	0	0	0	0	417.514	0	0	0	

thermalR
0	0	0	0	337.861	600	0	0	0	0	299.939	0	0	0	0	0	
0	0	0	0	316.338	598.562	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	600	583.3	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	717.5	600	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	600	447.8	0	0	400	0	0	0	0	0	0	0	
0	0	0	0	300	600	0	0	140.2	0	0	0	300	0	0	0	
0	0	720	0	300	534.547	0	150	15.5528	0	0	0	300	0	0	0	
0	0	675.1	0	300	300	480	0	0	0	0	0	150	0	0	0	
0	0	480	633.209	300	300	465.6	0	0	0	0	0	78.4906	0	0	0	
0	720	720	853.615	300	300	488.586	0	0	0	0	348.799	0	0	0	0	
0	720	720	753.495	300	300	414.905	0	0	0	0	120	0	0	0	0	
0	727.292	720	720	300	300	292.708	0	0	0	0	0	0	0	0	0	
0	720	720	740.879	300	300	480	0	0	0	0	134.621	0	0	0	0	
0	480	0	532.031	300	301.689	465.241	0	0	0	299.939	0	0	0	0	0	
0	709.9	0	720	300	300	480	0	0	0	0	0	150	0	0	0	
0	720	0	720	300	300	490	132.5	100	0	0	0	300	0	0	0	
