
thermalState[i][t]
1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	
1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	
0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	

thermalPower
303.306	303.306	303.306	303.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364.645	364.645	364.645	364.645	0	0	0	0	0	0	831.2	1302.4	1302.4	831.2	831.2	364.645	831.2	1302.4	1302.4	831.2	831.2	831.2	0	0	
364.645	364.645	364.645	364.645	0	0	0	0	0	0	831.2	1302.4	1302.4	1052.85	831.2	364.645	831.2	1302.4	950.6	0	0	0	0	0	
364.645	364.645	364.645	364.645	364.645	1289.32	831.2	642.511	1302.4	1773.6	1295.5	1302.4	1302.4	831.2	831.2	825.085	831.2	1302.4	1700.16	831.2	831.2	0	0	0	
302.524	302.524	302.524	302.524	517.894	1210.89	1625.07	1308	1911.71	1980	1980	1980	1980	1980	1455.1	1308	1504.91	1980	1980	1644	1416.14	1644	1308	972	
302.524	302.524	302.524	338.024	302.524	995.524	1644	1308	1980	1980	1980	1980	1980	1980	1308	1308	1308	1980	1980	1644	1644	1644	1644	1074.27	
240.609	240.609	240.609	240.609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	250.25	500.5	715	500.5	250.25	0	0	0	0	250.25	500.5	250.25	0	0	0	0	
0	0	0	0	0	231	324	324	548	660	660	660	660	660	429	324	429	660	660	462	231	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	150.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120.377	120.377	0	0	0	0	0	0	277.2	517.287	388.8	277.2	0	0	0	0	0	0	0	0	0	0	0	0	
150.584	150.584	0	0	0	0	318	486	822	822	822	990	857.481	822	486	486	639.514	986.014	932.09	685.855	486	527.062	346.5	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120.377	120.377	0	0	0	0	0	0	277.2	542	277.2	0	0	0	0	0	0	0	0	0	0	0	0	0	

Up Reserve
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	299.57	0	142.2	0	0	0	0	0	0	600	600	600	600	0	0	0	600	600	600	600	600	0	0	
0	0	0	0	0	0	0	0	0	0	154.41	600	600	600	0	600	439.23	600	600	0	0	0	0	0	
0	0	194.66	0	325.8	0	600	600	600	600	600	600	600	484.46	148.635	0	600	600	600	600	600	0	0	0	
750	0	0	0	0	750	354.926	235.23	68.2947	0	0	0	0	0	524.895	651.38	0	0	0	0	0	336	672	750	
0	750	750	750	750	719.65	35.6542	672	0	0	0	0	0	0	672	0	672	0	0	0	0	310.94	336	456.94	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	250	214.5	0	214.5	250	0	0	0	0	209.64	214.5	0	0	0	0	0	
0	0	0	0	0	0	250	0	112	0	0	0	0	0	0	0	0	0	0	198	165.93	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	300	274.713	300	120.68	0	0	0	0	0	0	0	0	0	0	0	0	
75.8	0	0	0	0	0	350	0	168	168	168	0	6.71	168	350	350	0	0	57.91	192.58	350	350	350	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
250	0	0	0	0	0	0	0	250	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	

Down Reserve
3.30646	3.30646	3.30646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4.64501	0	4.64501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.468	0	0	0	0	
0	0	0	4.64501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	4.64501	0	0	0	0	0	0	0	0	0	471.2	0	0	0	0	0	0	0	0	0	
0	0	0	0	217.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.817	0	
0	2.52388	0	38.0239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598.852	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	250	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.624	296.64	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

fuelCost 
4906.6	5433.02	5433.02	5433.02	4337.05	4337.05	3997.04	0	0	0	0	2250.4	2584.85	0	0	2250.4	
4906.6	5433.02	5433.02	5433.02	4337.05	4337.05	3997.04	0	0	0	0	2250.4	2584.85	0	0	2250.4	
4906.6	5433.02	5433.02	5433.02	4337.05	4337.05	3997.04	0	0	0	0	0	0	0	0	0	
4906.6	5433.02	5433.02	5433.02	4337.05	4672.51	3997.04	0	0	0	0	0	0	0	0	0	
0	0	0	5433.02	6372.18	4337.05	0	0	0	0	0	0	0	0	0	0	
0	0	0	17822.8	13844.8	11320.5	0	0	3340.89	0	0	0	0	0	0	0	
0	0	0	11231.3	19059.5	19302.8	0	0	4496.21	0	0	0	4555.37	0	0	0	
