
 OutputPower - Pipe
0	0	0	0	0	0	0	0	0	-146.7	0	-127.7	-150	0	-50	0	0	0	-2.19727e-005	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	-146.7	-72.3	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	-61.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
output power
1200	1200	1200	1200	1128.92	1200	1135.34	1106.54	1200	910.7	500.16	3.5925e-011	411.9	1200	1134.66	1200	1200	1200	514.46	1200	1200	1200	1200	1200	
734.633	540.348	1154.55	765.977	1200	1200	1124	1200	1200	1127.4	1053.3	1127.7	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
937.746	762.89	0	0	1200	1200	1138.8	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	969.22	960	1200	1200	1200	1200	1200	
0	0	454.802	105.089	1200	1200	1200	1200	1200	1200	1200	1200	1185.5	1200	1200	1200	1200	910	1200	1200	1200	1200	1200	1200	

output up reserve
0	0	4.676	639.1	770.616	0	0	42.572	942.756	910.7	500.16	3.5925e-011	411.9	0	830.028	1200	1200	1200	514.46	0	0	0	0	0	
0	0	0	0	0	0	281.172	0	0	257.82	781.088	1127.7	0	1200	0	0	0	0	977.788	0	397.904	1200	0	0	
0	0	0	0	0	0	0	0	1200	0	0	228.7	1200	732.748	1200	0	577.616	969.22	960	980.332	0	0	977.592	864.556	
0	0	0	0	0	1052.74	1200	1200	0	1200	1200	1200	850.56	0	0	0	0	236.876	0	1200	1200	0	0	0	

output down reserve
0	0	0	0	71.08	0	0	0	0	0	0	958.65	8.9225	0	65.34	0	0	0	685.54	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	146.7	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	61.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	14.5	0	0	0	0	290	0	0	0	0	0	0	
