
 OutputPower - Pipe
0	0	0	0	-71.08	0	0	-93.46	0	-1.3	-412.04	-787.8	-408.1	0	0	0	0	0	-685.54	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	-39.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-230.78	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
output power
1200	1200	1200	1200	1128.92	1200	1200	1106.54	1200	1198.7	787.96	412.2	791.9	1200	1200	1200	1200	1200	514.46	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
1200	1200	1160.62	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	969.22	1200	1200	1200	1200	1200	1200	
1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	

output up reserve
770.616	0	0	0	0	0	281.172	604.572	942.756	1168.52	787.96	412.2	791.9	1017.91	830.028	717.3	848.816	1200	514.46	980.332	397.904	0	977.592	0	
0	751.828	676.676	639.1	0	1052.74	0	0	1200	0	1200	1200	0	1200	0	0	0	1200	1200	0	1200	0	0	864.556	
0	0	0	0	770.616	0	0	0	0	1200	0	0	1200	0	1200	0	0	6.096	766.788	0	0	0	0	0	
0	0	0	0	0	0	1200	1200	0	0	493.288	944.2	470.56	0	0	1200	1200	0	0	1200	0	1200	0	0	

output down reserve
0	0	0	0	0	0	0	93.46	0	1.3	412.04	787.8	408.1	0	0	0	0	0	430.468	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.78	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
