
 OutputPower - Pipe
0	0	0	0	0	0	0	0	0	-141.3	-273.3	-284.5	-230	0	-15.34	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	-76	0	0	0	0	0	0	0	0	0	0	0	-2.19727e-005	0	0	0	0	0	
-1.13687e-013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.13687e-013	-1.13687e-013	0	0	0	0	0	
0	0	-5.68434e-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.13687e-013	0	0	0	0	0	0	
output power
1200	1200	1200	1200	1128.92	1200	1135.34	1106.54	1200	1057.4	500.16	127.7	561.9	1200	1184.66	1200	1200	1200	514.46	1200	1200	1200	1200	1200	
734.633	540.348	1154.55	765.977	1200	1200	1124	1200	1200	1127.4	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	
937.746	762.89	0	0	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	969.22	960	1200	1200	1200	1200	1200	
0	0	454.802	105.089	1200	1200	1200	1200	1200	1200	1200	1200	1185.5	1200	1200	1200	1200	910	1200	1200	1200	1200	1200	1200	

output up reserve
0	0	0	0	770.616	0	0	1106.54	0	1057.4	500.16	127.7	0	1017.91	0	0	0	1200	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	813.756	111.12	0	1200	12.46	1200	0	446.1	1200	1200	321.248	1200	0	1200	977.592	0	
434.616	0	0	0	0	0	1200	0	0	0	1200	14.2	1200	0	1200	0	848.816	0	960	0	1200	0	0	864.556	
0	0	0	0	0	1052.74	0	0	1200	1200	781.088	1200	1185.5	0	197.228	1200	0	6.09597	1200	736.972	0	0	0	0	

output down reserve
0	0	0	0	71.08	0	64.66	93.46	0	142.6	0	0	623.423	0	0	0	0	0	0	0	0	0	0	0	
288.981	0	0	0	0	0	0	0	0	72.6	0	0	0	0	0	0	0	0	2.19727e-005	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	
